Entity,Code,Year,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010,2020,2023
England and Wales,,39,,,,,0.03292,0.03347,0.03205,0.02146,0.01135,0.0161,0.02288,0.03622,0.037,
England and Wales,,40,,,,,0.02575,0.02498,0.02588,0.01672,0.00837,0.01097,0.01604,0.02576,0.02774,
England and Wales,,41,,,,,0.01763,0.0183,0.01546,0.01121,0.00557,0.00669,0.01067,0.01696,0.01837,
England and Wales,,42,,,,,0.01436,0.01366,0.01258,0.00782,0.00371,0.00414,0.00657,0.01062,0.01204,
England and Wales,,43,,,,,0.00947,0.00866,0.0077,0.00476,0.00244,0.00238,0.00383,0.00623,0.0077,
England and Wales,,44,,,,,0.0059,0.00509,0.0043,0.00279,0.0015,0.00133,0.00199,0.00349,0.00427,
England and Wales,,45,,,,,0.00335,0.00263,0.00209,0.00138,0.00079,0.00066,0.00103,0.00178,0.00236,
England and Wales,,46,,,,,0.00185,0.00143,0.00112,0.00076,0.00056,0.00032,0.00047,0.00106,0.00133,
England and Wales,,47,,,,,0.00088,0.0007,0.00055,0.00039,0.00038,0.00017,0.00018,0.00049,0.00078,
England and Wales,,48,,,,,0.00038,0.00032,0.00026,0.00019,0.00018,0.00015,0.00011,0.00028,0.00051,
England and Wales,,49,,,,,0.00016,0.00014,0.00012,0.00009,0.00012,0.0001,0.00007,0.00026,0.00033,
England and Wales,,50,,,,,0.00007,0.00006,0.00006,0.00004,0.00012,0.0001,0.00006,0.0002,0.00041,
England and Wales,,51,,,,,0.00003,0.00003,0.00003,0.00002,0.00008,0.00007,0.00004,0.00011,0.00024,
England and Wales,,52,,,,,0.00001,0.00001,0.00001,0.00001,0.00004,0.00003,0.00002,0.00005,0.00008,
England and Wales,,53,,,,,0,0.00001,0.00001,0,0.00001,0.00001,0.00001,0.00002,0.00002,
England and Wales,,54,,,,,0,0,0,0,0,0,0,0,0,
England and Wales,,55,,,,,0,0,0,0,0,0,0,0,0,
Equatorial Guinea,GNQ,15,,,,,,0.047172,0.053024,0.061538,0.071525,0.086817,0.100021,0.094015,0.08135,0.077915
Equatorial Guinea,GNQ,16,,,,,,0.077032,0.087101,0.102145,0.118881,0.143609,0.15851,0.148722,0.131005,0.1257
Equatorial Guinea,GNQ,17,,,,,,0.112756,0.125316,0.145149,0.166017,0.195067,0.206028,0.19409,0.17267,0.165749
Equatorial Guinea,GNQ,18,,,,,,0.152892,0.165455,0.187239,0.208505,0.235274,0.237051,0.224894,0.20115,0.19299
Equatorial Guinea,GNQ,19,,,,,,0.193954,0.203338,0.22278,0.239884,0.258157,0.251625,0.240113,0.213523,0.204375
Equatorial Guinea,GNQ,20,,,,,,0.233829,0.237351,0.250657,0.259831,0.265017,0.252846,0.241977,0.211731,0.201794
Equatorial Guinea,GNQ,21,,,,,,0.263647,0.262272,0.270237,0.272801,0.267471,0.252798,0.239387,0.206325,0.19588
Equatorial Guinea,GNQ,22,,,,,,0.282198,0.2776,0.281923,0.280174,0.26834,0.254077,0.235236,0.200364,0.189647
Equatorial Guinea,GNQ,23,,,,,,0.290358,0.284288,0.286851,0.282999,0.26824,0.254539,0.231417,0.195831,0.184981
Equatorial Guinea,GNQ,24,,,,,,0.289062,0.283113,0.285626,0.28162,0.267191,0.253558,0.228406,0.193046,0.182156
Equatorial Guinea,GNQ,25,,,,,,0.281434,0.276484,0.279824,0.276661,0.264844,0.250681,0.226321,0.191434,0.180496
Equatorial Guinea,GNQ,26,,,,,,0.269327,0.26577,0.270238,0.268298,0.260741,0.245565,0.224907,0.190432,0.179401
Equatorial Guinea,GNQ,27,,,,,,0.256474,0.254055,0.259351,0.25838,0.255032,0.238744,0.22212,0.18806,0.177035
Equatorial Guinea,GNQ,28,,,,,,0.243959,0.242258,0.247917,0.247476,0.247839,0.230556,0.217612,0.183922,0.173011
Equatorial Guinea,GNQ,29,,,,,,0.232704,0.231288,0.236815,0.236398,0.239705,0.222092,0.211825,0.178243,0.167471
Equatorial Guinea,GNQ,30,,,,,,0.222969,0.221326,0.226095,0.225041,0.230621,0.213482,0.205155,0.171368,0.16069
Equatorial Guinea,GNQ,31,,,,,,0.214871,0.212796,0.216692,0.214898,0.222054,0.206337,0.196728,0.163055,0.152572
Equatorial Guinea,GNQ,32,,,,,,0.20817,0.205461,0.208352,0.205692,0.213802,0.20034,0.18668,0.153487,0.143289
Equatorial Guinea,GNQ,33,,,,,,0.201573,0.198413,0.20067,0.197575,0.205623,0.194672,0.174265,0.142155,0.132491
Equatorial Guinea,GNQ,34,,,,,,0.194668,0.191257,0.193222,0.19008,0.197214,0.188882,0.159967,0.129455,0.120526
Equatorial Guinea,GNQ,35,,,,,,0.186851,0.183302,0.185056,0.181944,0.188057,0.182325,0.145788,0.116975,0.108749
Equatorial Guinea,GNQ,36,,,,,,0.177988,0.173929,0.174715,0.17076,0.17672,0.173575,0.133969,0.106474,0.098585
Equatorial Guinea,GNQ,37,,,,,,0.167239,0.162713,0.162454,0.157602,0.16367,0.162759,0.122462,0.096446,0.088861
Equatorial Guinea,GNQ,38,,,,,,0.154528,0.149609,0.148276,0.142531,0.148895,0.149792,0.111115,0.086747,0.079458
Equatorial Guinea,GNQ,39,,,,,,0.140274,0.134995,0.132483,0.125718,0.132472,0.134729,0.100337,0.077502,0.070427
Equatorial Guinea,GNQ,40,,,,,,0.124988,0.118955,0.114528,0.105948,0.113748,0.117171,0.091313,0.069667,0.062532
Equatorial Guinea,GNQ,41,,,,,,0.106548,0.100957,0.096362,0.087956,0.095174,0.098704,0.078451,0.059046,0.052498
Equatorial Guinea,GNQ,42,,,,,,0.086083,0.08159,0.077768,0.070625,0.076449,0.07939,0.063577,0.047134,0.041563
Equatorial Guinea,GNQ,43,,,,,,0.06641,0.0634,0.06097,0.055732,0.059761,0.061629,0.04915,0.035707,0.031245
Equatorial Guinea,GNQ,44,,,,,,0.048534,0.047231,0.046602,0.043668,0.045722,0.046226,0.036054,0.025444,0.022122
Equatorial Guinea,GNQ,45,,,,,,0.032378,0.033449,0.03559,0.035768,0.035097,0.033498,0.022742,0.014865,0.012887
Equatorial Guinea,GNQ,46,,,,,,0.0221,0.023949,0.026994,0.028636,0.027077,0.025138,0.016096,0.010188,0.008892
Equatorial Guinea,GNQ,47,,,,,,0.014695,0.016865,0.020233,0.022594,0.020463,0.018294,0.010795,0.00646,0.005657
Equatorial Guinea,GNQ,48,,,,,,0.009712,0.011719,0.014774,0.01707,0.014722,0.012483,0.006582,0.0035,0.003017
Equatorial Guinea,GNQ,49,,,,,,0.005753,0.007185,0.009347,0.01099,0.009047,0.007333,0.003475,0.001582,0.001324
Eritrea,ERI,15,,,,,,0.054786,0.053683,0.051974,0.041627,0.042009,0.031501,0.022603,0.018781,0.017649
Eritrea,ERI,16,,,,,,0.094097,0.090651,0.084501,0.067807,0.070032,0.056223,0.044463,0.038489,0.036085
Eritrea,ERI,17,,,,,,0.130179,0.12488,0.114764,0.093918,0.099617,0.085469,0.073575,0.065502,0.06176
Eritrea,ERI,18,,,,,,0.159078,0.152983,0.140519,0.118705,0.129093,0.117393,0.10797,0.097897,0.092908
Eritrea,ERI,19,,,,,,0.177034,0.172437,0.162189,0.143403,0.157127,0.147047,0.139983,0.127793,0.121902
Eritrea,ERI,20,,,,,,0.185585,0.184533,0.180829,0.168454,0.183439,0.173112,0.167251,0.152789,0.14634
Eritrea,ERI,21,,,,,,0.196263,0.19776,0.199503,0.192772,0.206841,0.194481,0.187284,0.170598,0.163562
Eritrea,ERI,22,,,,,,0.21075,0.213316,0.218439,0.21579,0.227016,0.211014,0.200086,0.181273,0.173578
Eritrea,ERI,23,,,,,,0.225899,0.228268,0.234503,0.23449,0.242589,0.222989,0.208381,0.187671,0.179338
Eritrea,ERI,24,,,,,,0.240774,0.241904,0.247242,0.248645,0.253638,0.230789,0.213147,0.19078,0.181862
Eritrea,ERI,25,,,,,,0.254621,0.254188,0.257792,0.260137,0.26179,0.235808,0.215905,0.192023,0.182644
Eritrea,ERI,26,,,,,,0.266549,0.26464,0.266392,0.269678,0.267612,0.238541,0.217253,0.192029,0.182346
Eritrea,ERI,27,,,,,,0.275814,0.272799,0.273056,0.277153,0.271089,0.239568,0.217677,0.191611,0.181816
Eritrea,ERI,28,,,,,,0.282282,0.278618,0.277933,0.282772,0.272517,0.239148,0.217187,0.190763,0.181034
Eritrea,ERI,29,,,,,,0.286328,0.282511,0.281688,0.287442,0.273125,0.237833,0.215276,0.188592,0.179024
Eritrea,ERI,30,,,,,,0.287455,0.284064,0.284122,0.291361,0.273203,0.235679,0.211837,0.184892,0.175539
Eritrea,ERI,31,,,,,,0.286902,0.283967,0.285025,0.293581,0.27216,0.232554,0.206254,0.179224,0.170043
Eritrea,ERI,32,,,,,,0.284381,0.281919,0.284076,0.293866,0.269805,0.228345,0.198654,0.171734,0.162681
Eritrea,ERI,33,,,,,,0.281167,0.278817,0.281388,0.291236,0.265261,0.222855,0.18955,0.163069,0.154175
Eritrea,ERI,34,,,,,,0.276868,0.27433,0.276727,0.285657,0.258522,0.216003,0.179094,0.15332,0.144628
Eritrea,ERI,35,,,,,,0.269794,0.267115,0.26939,0.277503,0.250062,0.207635,0.167306,0.142234,0.13377
Eritrea,ERI,36,,,,,,0.25679,0.254697,0.258195,0.267665,0.240573,0.197621,0.154555,0.129943,0.121684
Eritrea,ERI,37,,,,,,0.240116,0.238732,0.24357,0.254726,0.228504,0.185569,0.141018,0.117105,0.109134
Eritrea,ERI,38,,,,,,0.220129,0.219537,0.225742,0.238758,0.213873,0.171565,0.126848,0.103894,0.096303
Eritrea,ERI,39,,,,,,0.197491,0.197893,0.205744,0.221042,0.197921,0.156384,0.112418,0.090388,0.08325
Eritrea,ERI,40,,,,,,0.170223,0.172237,0.182854,0.202214,0.181077,0.139951,0.097807,0.07662,0.069956
Eritrea,ERI,41,,,,,,0.144728,0.14717,0.157966,0.177267,0.159072,0.12106,0.082215,0.06271,0.056816
Eritrea,ERI,42,,,,,,0.119293,0.121514,0.130995,0.147843,0.133191,0.100211,0.066125,0.048992,0.044061
Eritrea,ERI,43,,,,,,0.097295,0.098875,0.106179,0.119221,0.108129,0.080702,0.051603,0.036877,0.032929
Eritrea,ERI,44,,,,,,0.079305,0.079956,0.084545,0.092941,0.085207,0.063398,0.039169,0.026734,0.023728
Eritrea,ERI,45,,,,,,0.068029,0.067145,0.067876,0.069896,0.065506,0.049436,0.029204,0.018663,0.016531
Eritrea,ERI,46,,,,,,0.055222,0.053769,0.052774,0.051787,0.049383,0.03748,0.021363,0.012878,0.011375
Eritrea,ERI,47,,,,,,0.044319,0.042605,0.040627,0.037945,0.036877,0.028227,0.015547,0.008789,0.007747
Eritrea,ERI,48,,,,,,0.034463,0.032834,0.030664,0.027665,0.027326,0.021111,0.01135,0.006069,0.005341
Eritrea,ERI,49,,,,,,0.02285,0.021671,0.020023,0.017734,0.017728,0.013767,0.007274,0.003707,0.003254
Estonia,EST,15,,,,,,0.000267,0.000468,0.000579,0.00123,0.002219,0.002274,0.002639,0.000561,0.001037
Estonia,EST,16,,,,,,0.002031,0.001904,0.004521,0.005915,0.012561,0.009482,0.008006,0.002163,0.002728
Estonia,EST,17,,,,,,0.011053,0.009642,0.013189,0.024799,0.039258,0.022227,0.016504,0.005365,0.00476
Estonia,EST,18,,,,,,0.028203,0.0333,0.046246,0.05901,0.087194,0.037909,0.025762,0.010896,0.007139
Estonia,EST,19,,,,,,0.051581,0.066812,0.094992,0.12614,0.131911,0.060097,0.037849,0.018469,0.010349
Estonia,EST,20,,,,,,0.079366,0.100489,0.13773,0.168008,0.167635,0.077325,0.044858,0.029277,0.014779
Estonia,EST,21,,,,,,0.104355,0.115354,0.166987,0.179849,0.177725,0.08185,0.053089,0.03554,0.021936
Estonia,EST,22,,,,,,0.124892,0.131744,0.167464,0.182525,0.169691,0.084103,0.060312,0.033573,0.031762
Estonia,EST,23,,,,,,0.140096,0.141611,0.172838,0.166371,0.165187,0.090085,0.073632,0.054119,0.04272
Estonia,EST,24,,,,,,0.149689,0.143337,0.156516,0.155882,0.145448,0.09267,0.094385,0.058465,0.054232
Estonia,EST,25,,,,,,0.153317,0.140808,0.148743,0.141148,0.131942,0.088142,0.101863,0.076491,0.065322
Estonia,EST,26,,,,,,0.151362,0.123135,0.145486,0.126871,0.118629,0.085119,0.111435,0.092148,0.075546
Estonia,EST,27,,,,,,0.145791,0.119338,0.126892,0.105914,0.107237,0.085644,0.1118,0.096445,0.084019
Estonia,EST,28,,,,,,0.137338,0.111257,0.12583,0.093327,0.091121,0.07944,0.120102,0.105345,0.090385
Estonia,EST,29,,,,,,0.12725,0.101238,0.106321,0.082482,0.08073,0.070888,0.108717,0.108093,0.093966
Estonia,EST,30,,,,,,0.116095,0.094544,0.094594,0.072534,0.066961,0.063497,0.106252,0.112394,0.094614
Estonia,EST,31,,,,,,0.105087,0.082175,0.080063,0.060139,0.06235,0.061922,0.102251,0.103314,0.092208
Estonia,EST,32,,,,,,0.09463,0.072886,0.075376,0.054339,0.056215,0.05004,0.095953,0.103134,0.087133
Estonia,EST,33,,,,,,0.085256,0.06284,0.063284,0.046878,0.048665,0.043562,0.083395,0.087558,0.081049
Estonia,EST,34,,,,,,0.076946,0.058564,0.05385,0.036818,0.039413,0.038955,0.069343,0.086092,0.074227
Estonia,EST,35,,,,,,0.068952,0.055327,0.041077,0.032254,0.034096,0.029864,0.065373,0.072553,0.066259
Estonia,EST,36,,,,,,0.061433,0.042594,0.034684,0.026385,0.028358,0.023774,0.059083,0.066296,0.057214
Estonia,EST,37,,,,,,0.054288,0.040032,0.032087,0.019592,0.021246,0.017674,0.043724,0.059321,0.048455
Estonia,EST,38,,,,,,0.047498,0.036831,0.023625,0.01702,0.017063,0.01675,0.033614,0.046529,0.040231
Estonia,EST,39,,,,,,0.040932,0.028494,0.01911,0.012122,0.013994,0.010263,0.031412,0.040382,0.032341
Estonia,EST,40,,,,,,0.034969,0.023645,0.01304,0.010984,0.009798,0.009392,0.022267,0.032138,0.024617
Estonia,EST,41,,,,,,0.028283,0.01817,0.010323,0.006684,0.006099,0.005299,0.01506,0.022143,0.018053
Estonia,EST,42,,,,,,0.021507,0.009241,0.006325,0.003133,0.003678,0.004055,0.008822,0.011307,0.01251
Estonia,EST,43,,,,,,0.015237,0.008668,0.003198,0.003473,0.002677,0.002506,0.003533,0.007641,0.008233
Estonia,EST,44,,,,,,0.009698,0.003636,0.003168,0.001459,0.001553,0.001349,0.002806,0.004507,0.005204
Estonia,EST,45,,,,,,0.003901,0.003125,0.001139,0.001024,0.000495,0.000225,0.001043,0.002749,0.003158
Estonia,EST,46,,,,,,0.001598,0.001433,0.000617,0,0.000087,0.000161,0.000298,0.001221,0.001832
Estonia,EST,47,,,,,,0.000366,0.00071,0.000455,0.000154,0.00008,0.000233,0.000149,0.000307,0.000984
Estonia,EST,48,,,,,,0.000075,0.000142,0.000095,0,0.000127,0.00008,0.000136,0.000497,0.000503
Estonia,EST,49,,,,,,0.00001,0.000413,0,0,0,0,0,0.000289,0.000219
Eswatini,SWZ,15,,,,,,0.063085,0.066624,0.077621,0.084695,0.059629,0.042834,0.024228,0.018994,0.01831
Eswatini,SWZ,16,,,,,,0.101736,0.105623,0.122423,0.143518,0.103224,0.079236,0.048924,0.040206,0.038619
Eswatini,SWZ,17,,,,,,0.143222,0.146536,0.166231,0.200146,0.147278,0.117079,0.081399,0.069243,0.066419
Eswatini,SWZ,18,,,,,,0.185214,0.187211,0.206103,0.248272,0.187142,0.151772,0.118692,0.103446,0.099163
Eswatini,SWZ,19,,,,,,0.224947,0.226282,0.241118,0.278329,0.214418,0.173386,0.149605,0.132067,0.126527
Eswatini,SWZ,20,,,,,,0.261028,0.262597,0.270946,0.290353,0.228677,0.181297,0.170992,0.151954,0.145488
Eswatini,SWZ,21,,,,,,0.286747,0.288516,0.291288,0.293832,0.236693,0.184168,0.18063,0.160533,0.153572
Eswatini,SWZ,22,,,,,,0.301815,0.303611,0.302402,0.291824,0.240406,0.184218,0.179412,0.158616,0.151575
Eswatini,SWZ,23,,,,,,0.308644,0.310093,0.306229,0.288075,0.241835,0.183983,0.173873,0.152842,0.145916
Eswatini,SWZ,24,,,,,,0.308595,0.309352,0.304013,0.283683,0.241512,0.183948,0.166144,0.145334,0.138648
Eswatini,SWZ,25,,,,,,0.304989,0.305,0.299035,0.279722,0.239822,0.183818,0.158941,0.138676,0.132266
Eswatini,SWZ,26,,,,,,0.29939,0.298771,0.292789,0.276233,0.236761,0.183224,0.153286,0.133817,0.12768
Eswatini,SWZ,27,,,,,,0.292528,0.291502,0.285888,0.272214,0.232572,0.181946,0.149615,0.131023,0.125134
Eswatini,SWZ,28,,,,,,0.284911,0.283731,0.278738,0.267457,0.227312,0.179758,0.147682,0.129971,0.124303
Eswatini,SWZ,29,,,,,,0.277778,0.276686,0.272272,0.262039,0.221054,0.175981,0.145846,0.128859,0.123391
Eswatini,SWZ,30,,,,,,0.271778,0.271001,0.266945,0.256227,0.21394,0.170545,0.143782,0.12728,0.121976
Eswatini,SWZ,31,,,,,,0.265226,0.264724,0.26098,0.249834,0.206731,0.164358,0.139962,0.123568,0.11842
Eswatini,SWZ,32,,,,,,0.258033,0.257737,0.254203,0.242747,0.199396,0.157497,0.134392,0.11777,0.112772
Eswatini,SWZ,33,,,,,,0.248123,0.247913,0.244741,0.233342,0.191248,0.149944,0.126862,0.110076,0.105291
Eswatini,SWZ,34,,,,,,0.235762,0.235529,0.232808,0.221743,0.182179,0.141645,0.1176,0.100769,0.096257
Eswatini,SWZ,35,,,,,,0.222911,0.222616,0.220158,0.209447,0.172307,0.132462,0.107411,0.090586,0.086352
Eswatini,SWZ,36,,,,,,0.212429,0.212136,0.209195,0.198009,0.161778,0.122243,0.097448,0.080525,0.076484
Eswatini,SWZ,37,,,,,,0.200799,0.200507,0.19697,0.185429,0.150131,0.111403,0.087393,0.070611,0.066778
Eswatini,SWZ,38,,,,,,0.187805,0.187515,0.183314,0.171525,0.137299,0.099957,0.077314,0.060963,0.057358
Eswatini,SWZ,39,,,,,,0.174661,0.174416,0.169324,0.156795,0.123362,0.087647,0.067384,0.051714,0.048342
Eswatini,SWZ,40,,,,,,0.163226,0.163136,0.156567,0.14228,0.10865,0.074544,0.058136,0.043191,0.039996
Eswatini,SWZ,41,,,,,,0.144019,0.143944,0.137086,0.122889,0.091785,0.060983,0.04775,0.034453,0.031639
Eswatini,SWZ,42,,,,,,0.119876,0.119747,0.113372,0.100526,0.073678,0.047408,0.0371,0.026047,0.023726
Eswatini,SWZ,43,,,,,,0.095411,0.095187,0.089727,0.078806,0.056704,0.035168,0.027412,0.018765,0.01696
Eswatini,SWZ,44,,,,,,0.072201,0.071867,0.067622,0.058952,0.041659,0.024721,0.01907,0.012814,0.011512
Eswatini,SWZ,45,,,,,,0.049412,0.048767,0.046129,0.040525,0.028528,0.015994,0.011542,0.007782,0.007005
Eswatini,SWZ,46,,,,,,0.034807,0.034252,0.032695,0.028775,0.020002,0.01065,0.00724,0.004868,0.004387
Eswatini,SWZ,47,,,,,,0.023952,0.023454,0.022564,0.019861,0.013644,0.006764,0.004282,0.002886,0.002607
Eswatini,SWZ,48,,,,,,0.016362,0.015899,0.015256,0.013296,0.009044,0.004052,0.002466,0.001671,0.001506
Eswatini,SWZ,49,,,,,,0.010001,0.009654,0.009166,0.007751,0.005225,0.002098,0.001249,0.00085,0.000763
Ethiopia,ETH,15,,,,,,0.058251,0.0599,0.083086,0.092217,0.085657,0.061141,0.039649,0.018981,0.017441
Ethiopia,ETH,16,,,,,,0.089428,0.092706,0.133563,0.14782,0.13979,0.105908,0.070288,0.040395,0.03769
Ethiopia,ETH,17,,,,,,0.120245,0.125336,0.178914,0.195787,0.189102,0.153661,0.105976,0.070149,0.066032
Ethiopia,ETH,18,,,,,,0.149619,0.156447,0.214843,0.231325,0.228702,0.200047,0.14402,0.106166,0.100458
Ethiopia,ETH,19,,,,,,0.180256,0.187963,0.239747,0.254182,0.255351,0.235747,0.177009,0.139912,0.132618
Ethiopia,ETH,20,,,,,,0.212078,0.219711,0.254936,0.266633,0.27024,0.259229,0.203172,0.168724,0.15993
Ethiopia,ETH,21,,,,,,0.238521,0.245606,0.266216,0.277201,0.280504,0.272719,0.22214,0.190282,0.180241
Ethiopia,ETH,22,,,,,,0.258833,0.265026,0.275231,0.287639,0.288067,0.277959,0.234343,0.204429,0.193417
Ethiopia,ETH,23,,,,,,0.273141,0.278268,0.281914,0.295442,0.292954,0.280069,0.242041,0.213555,0.201774
Ethiopia,ETH,24,,,,,,0.28197,0.285927,0.286377,0.300146,0.295416,0.280696,0.245992,0.21838,0.206007
Ethiopia,ETH,25,,,,,,0.287271,0.29011,0.289187,0.302266,0.296521,0.281847,0.247282,0.21969,0.206875
Ethiopia,ETH,26,,,,,,0.289862,0.291694,0.290256,0.301845,0.296386,0.283841,0.246239,0.217925,0.204822
Ethiopia,ETH,27,,,,,,0.288852,0.290091,0.288674,0.299097,0.294408,0.284633,0.243344,0.214277,0.20113
Ethiopia,ETH,28,,,,,,0.284628,0.285701,0.284572,0.294403,0.29074,0.283883,0.238831,0.209043,0.196084
Ethiopia,ETH,29,,,,,,0.279557,0.280655,0.279438,0.289272,0.286658,0.282014,0.233249,0.202337,0.189646
Ethiopia,ETH,30,,,,,,0.274441,0.275633,0.273594,0.284046,0.282522,0.279387,0.226683,0.194327,0.181932
Ethiopia,ETH,31,,,,,,0.267405,0.26888,0.266924,0.279578,0.278318,0.274148,0.219179,0.185517,0.173484
Ethiopia,ETH,32,,,,,,0.258519,0.260405,0.259274,0.275522,0.273753,0.266316,0.210734,0.176104,0.16449
Ethiopia,ETH,33,,,,,,0.246886,0.249342,0.250042,0.270376,0.267228,0.25479,0.201511,0.166331,0.155246
Ethiopia,ETH,34,,,,,,0.233063,0.236158,0.239323,0.263807,0.258683,0.240164,0.191542,0.156202,0.145726
Ethiopia,ETH,35,,,,,,0.219235,0.222758,0.227946,0.255839,0.249076,0.225019,0.180852,0.145407,0.135503
Ethiopia,ETH,36,,,,,,0.208049,0.211415,0.216275,0.246206,0.239122,0.212152,0.169259,0.134084,0.124577
Ethiopia,ETH,37,,,,,,0.196011,0.199009,0.202868,0.233714,0.226825,0.198535,0.156474,0.122232,0.113158
Ethiopia,ETH,38,,,,,,0.183001,0.185442,0.187676,0.218249,0.212048,0.184056,0.142559,0.109895,0.101302
Ethiopia,ETH,39,,,,,,0.170739,0.172346,0.171709,0.200519,0.195781,0.170047,0.128122,0.097182,0.089024
Ethiopia,ETH,40,,,,,,0.160437,0.160757,0.155058,0.180778,0.178589,0.157696,0.112928,0.084289,0.076467
Ethiopia,ETH,41,,,,,,0.143517,0.143075,0.135093,0.1566,0.156139,0.139359,0.096666,0.070386,0.063256
Ethiopia,ETH,42,,,,,,0.12199,0.121124,0.112579,0.129127,0.1299,0.117076,0.079501,0.056057,0.049875
Ethiopia,ETH,43,,,,,,0.100509,0.099445,0.091367,0.102752,0.104458,0.095253,0.063917,0.042957,0.037744
Ethiopia,ETH,44,,,,,,0.0804,0.079327,0.072505,0.078867,0.081216,0.075143,0.050507,0.031578,0.027293
Ethiopia,ETH,45,,,,,,0.061766,0.060983,0.056761,0.058073,0.060753,0.056908,0.040224,0.022177,0.018709
Ethiopia,ETH,46,,,,,,0.047323,0.046709,0.044122,0.04309,0.04554,0.042918,0.031167,0.015403,0.012696
Ethiopia,ETH,47,,,,,,0.03581,0.035335,0.033763,0.031362,0.033563,0.031958,0.02398,0.010605,0.008509
Ethiopia,ETH,48,,,,,,0.026689,0.026305,0.025063,0.022212,0.024169,0.023485,0.018161,0.007436,0.005826
Ethiopia,ETH,49,,,,,,0.017453,0.017166,0.016104,0.013704,0.015173,0.015099,0.011912,0.00464,0.003561
Europe (UN),,15,,,,,,0.001707,0.002195,0.002389,0.002327,0.002453,0.002176,0.002453,0.001531,0.001292
Europe (UN),,16,,,,,,0.005841,0.007643,0.008379,0.008698,0.009252,0.006947,0.006983,0.0037,0.003265
Europe (UN),,17,,,,,,0.017794,0.022566,0.024153,0.023105,0.023514,0.016316,0.01483,0.007699,0.006955
Europe (UN),,18,,,,,,0.038412,0.049386,0.053079,0.050533,0.047826,0.030486,0.025977,0.013705,0.012366
Europe (UN),,19,,,,,,0.065921,0.083693,0.091091,0.091381,0.078516,0.046775,0.039443,0.021781,0.018954
Europe (UN),,20,,,,,,0.096522,0.115305,0.12551,0.122741,0.099662,0.060229,0.048035,0.03006,0.026204
Europe (UN),,21,,,,,,0.124828,0.142698,0.151454,0.14036,0.109806,0.068156,0.056828,0.037702,0.033487
Europe (UN),,22,,,,,,0.147851,0.161431,0.159798,0.147838,0.113688,0.072861,0.065371,0.045511,0.040767
Europe (UN),,23,,,,,,0.16438,0.17173,0.167286,0.147307,0.114901,0.076547,0.073293,0.053349,0.048059
Europe (UN),,24,,,,,,0.17462,0.176304,0.162072,0.14371,0.117575,0.080261,0.080417,0.062243,0.055953
Europe (UN),,25,,,,,,0.176043,0.174486,0.15664,0.13914,0.117607,0.083887,0.08677,0.070958,0.064087
Europe (UN),,26,,,,,,0.172734,0.167605,0.149424,0.129908,0.115362,0.087178,0.09297,0.079031,0.072578
Europe (UN),,27,,,,,,0.164628,0.157106,0.135193,0.119387,0.11085,0.088681,0.097288,0.086401,0.080781
Europe (UN),,28,,,,,,0.154093,0.146222,0.122701,0.107909,0.103596,0.08945,0.100851,0.092519,0.088153
Europe (UN),,29,,,,,,0.143888,0.135799,0.1111,0.095561,0.094595,0.088451,0.101343,0.096792,0.09298
Europe (UN),,30,,,,,,0.134057,0.123861,0.101771,0.084976,0.085398,0.084324,0.100258,0.09781,0.09529
Europe (UN),,31,,,,,,0.120133,0.110119,0.088127,0.072597,0.073886,0.077853,0.09672,0.095927,0.093839
Europe (UN),,32,,,,,,0.110866,0.099651,0.078271,0.059553,0.063019,0.070103,0.090392,0.091142,0.089094
Europe (UN),,33,,,,,,0.101849,0.089297,0.069413,0.05125,0.052793,0.061226,0.082308,0.08449,0.083068
Europe (UN),,34,,,,,,0.093287,0.08003,0.06253,0.042425,0.043664,0.052387,0.073473,0.0774,0.076168
Europe (UN),,35,,,,,,0.084492,0.071123,0.054819,0.034435,0.036275,0.043404,0.064284,0.069245,0.067699
Europe (UN),,36,,,,,,0.075908,0.062082,0.047097,0.028498,0.028967,0.034637,0.054543,0.059484,0.058144
Europe (UN),,37,,,,,,0.067508,0.052973,0.03935,0.022336,0.022461,0.026484,0.043237,0.049616,0.048805
Europe (UN),,38,,,,,,0.059797,0.04518,0.032588,0.017365,0.017347,0.01979,0.034233,0.04034,0.03997
Europe (UN),,39,,,,,,0.05224,0.037144,0.025725,0.013272,0.012841,0.014534,0.025735,0.031817,0.031465
Europe (UN),,40,,,,,,0.044345,0.031364,0.020363,0.01049,0.009383,0.010219,0.018349,0.023436,0.022812
Europe (UN),,41,,,,,,0.035655,0.024086,0.014466,0.007163,0.006434,0.006675,0.012071,0.015834,0.015987
Europe (UN),,42,,,,,,0.026999,0.018154,0.010444,0.004982,0.003972,0.004139,0.007445,0.010289,0.01049
